category,count
"Chicken, Sandwich, Salads, Healthy",2
"Retail, Gift Store, Everyday Essentials, Beauty Supply",2
"Seafood, Chicken",2
"Bakery, Juice and Smoothies, Coffee and Tea",2
"Mexican, Salads, Desserts",2
"American, Fast Food, wings, Family Meals, Family Friendly, Group Friendly",2
"Bakery, Coffee and Tea",2
"Desserts, Ice Cream, Ice Cream + Frozen Yogurt",2
"Breakfast and Brunch, Desserts, American",2
"Tex Mex, Tacos, Burritos, Mexican",2
"Seafood, Comfort Food, Seafood, American",2
"Indian, Asian, Sandwiches",2
"Breakfast and Brunch, Desserts, Coffee and Tea",2
"Seafood, New American",2
"Coffee and Tea, Pastry, Sandwich",2
"Mediterranean, Mexican, Middle Eastern, Falafel, Greek",2
"Mexican, Comfort Food, Latin American",2
"Caribbean, Chicken",2
"Mediterranean, Middle Eastern, Falafel, Greek, Sandwiches",2
"Mediterranean, Greek, Vegetarian, Family Meals, Persian, Healthy",2
"South East Asian, Chicken, Filipino",2
"Japanese, Hawaiian, Seafood",2
"Burgers, American, Bar Food, Sandwiches, Burgers",2
"Mexican, Burgers",2
"Mediterranean, Healthy, Sandwich",2
"Italian, Pasta, Pizza, American, Chicken",2
"Everyday Essentials, Personal Care, Healthy, Retail, Convenience, Snacks",2
"Seafood, Mexican, Tex Mex",2
"Mexican, Latin American, New Mexican, Tacos, Breakfast and Brunch",2
"Seafood, Japanese, Sushi",2
"Korean, Asian Fusion, Family Friendly",2
"Chinese: Other, Asian",2
"Pizza, American, Italian, Pasta, Comfort Food, Kids Friendly, Salads, Wings, Healthy",2
"Latin American, Family Friendly",2
"American, Breakfast and Brunch, Salads, Healthy",2
"Sandwich, Desserts, Comfort Food",2
"Desserts, Coffee and Tea, Breakfast and Brunch",2
"Italian, Pasta, Comfort Food, Family Friendly, Group Friendly",2
"Mexican, Breakfast and Brunch, Kids Friendly",2
"Donuts, Breakfast &amp; Brunch",2
"Mexican, Healthy, New Mexican",2
"Pizza, Italian, Pasta, Family Friendly",2
"Mexican, Sandwich, Exclusive to Eats",2
"Ice Cream, Desserts",2
"American, Breakfast &amp; Brunch, Desserts, Family Friendly",2
Dount,2
"Desserts, Black-owned",2
"Sandwich, Deli, Kids Friendly",2
"Italian, Pizza, American, Chicken, Wings",2
"Mexican, Seafood, Kids Friendly, Family Meals",2
"Seafood, Desserts, Kids Friendly",2
"American, Family Meals, Group Friendly",2
"American, New American, Burgers, Sandwich, Salads, Seafood, Healthy",2
"Asian, Japanese, Ramen",2
"American, Seafood, Steak, Family Meals",2
"Mexican, American, Seafood",2
"Desserts, French",2
"Breakfast and Brunch, Sandwiches, Healthy",2
"Sushi, Japanese, Desserts, Family Friendly",2
"Traditional American, American, Breakfast and Brunch, Family Meals",2
"American, Salads, Pizza, Healthy",2
"Japanese, Asian, Chinese",2
"Mediterranean, Vegetarian, Lebanese, Healthy",2
"Caribbean, Seafood",2
"Mediterranean, Greek, Vegetarian, Exclusive to Eats",2
"BBQ, Sandwiches, American",2
"Sushi, Asian, Japanese, Rice-bowls",2
"Japanese, Asian, Korean",2
"Thai, Asian, Bubble Tea",2
"Mexican, Latin American, New Mexican, Family Meals, Alcohol",2
"Fast Food, burger, American",2
"Indian, Vegetarian, Healthy, Family Friendly, Group Friendly",2
"American, Burgers, Sandwich, Group Friendly",2
"Traditional American, American, Family Friendly, Wings, Alcohol",2
"American, Breakfast and Brunch, Chicken, Family Meals",2
"Mexican, Salads",2
"Mediterranean, Salads, Vegetarian",2
"Italian, Wings, Salads, Pizza, Healthy",2
"American, Breakfast and Brunch, Desserts, Alcohol",2
"Bakery, Breakfast and Brunch, American",2
"Wings, American, Fast Food, Breakfast and Brunch, Comfort Food",2
"Burgers, Sandwich, Comfort Food",2
"Burgers, American, Sandwiches, Family Meals, Traditional American, Seafood, Steak, Wings, Burgers, Pasta, Comfort Food, Comfort Food, Sandwich, Kids Friendly, Bar Food, Bar Food, Gourmet, Healthy, Gluten Free Friendly, Salads, Salads, Soup, Group Friendly",2
"American, Wings, Bar Food, Chicken, Burgers, Alcohol",2
"Mexican, Sandwich, Salads, Healthy",2
"Sandwich, Comfort Food, American",2
"Breakfast and Brunch, Salads, Sandwich, Family Meals, Healthy, Group Friendly",2
"American, Sandwiches, Breakfast and Brunch, Salads",2
"Breakfast and Brunch, Sandwich, Fast Food, American, Burgers, Chicken",2
"Mediterranean, Vegetarian, Healthy",2
"Seafood, Wings, Sandwich",2
"Vegetarian, Breakfast and Brunch, American, Sandwich, Desserts",2
"Coffee and Tea, Juice and Smoothies, Pastry, Breakfast and Brunch, Desserts",2
"American, Healthy, Juice and Smoothies, Desserts",2
"Sandwiches, American, Breakfast and Brunch",2
"Breakfast and Brunch, American, Cafe",2
"Desserts, Coffee and Tea, Kids Friendly",2
"Alcohol, Liquor Stores, Specialty Foods, Gift Store",2
"Sandwiches, American, Comfort Food, Family Meals",2
"Breakfast and Brunch, American, Sandwich, Salads, Healthy",2
"Breakfast and Brunch, Cafe, Sandwich",2
"Middle Eastern, Mediterranean, Family Friendly",2
"Pizza, Comfort Food, Snacks, Convenience, Everyday Essentials",2
"Mexican, Tacos, Burritos, Family Friendly",2
"Mexican, Breakfast and Brunch, Comfort Food",2
"Thai, Asian, Seafood",2
"Mexican, Seafood, Drinks",2
"Mediterranean, Sandwich, Middle Eastern",2
"Juice and Smoothies, Ice Cream + Frozen Yogurt",2
"Burgers, Salads, Pizza",2
"Spanish, Tapas",2
"Vegetarian, Vegan, Healthy, American, Sandwich, Group Friendly",2
"Everyday Essentials, Convenience, Grocery, Snacks, Home &amp; Personal Care, Alcohol, Wine",2
"Sandwiches, Cheesesteak, American",2
"Indian, Biryani, Chicken",2
"Mexican, Latin American, New Mexican, Latin Fusion, Carnicería, Chicken, Comfort Food",2
"American, Chicken, Wings, Seafood",2
"American, Burgers, Fast Food, Breakfast and Brunch",2
"Japanese, Sushi, Asian Fusion, Family Friendly",2
"Bar / Pub Food, Sandwich, Salads, Healthy",2
"Black-owned, African, Ethiopian",2
"Alcohol, Wine, Drinks",2
"Juice and Smoothies, Ice Cream + Frozen Yogurt, Sandwich, Desserts",2
"American, Ice Cream + Frozen Yogurt, Everyday Essentials, Convenience, Snacks, Home &amp; Personal Care",2
"Halal, Mediterranean, Middle Eastern, Fast Food, BBQ",2
"Middle Eastern, Mediterranean, Halal, Family Meals",2
"Mexican, New Mexican, Healthy",2
"Indian, Asian, Desserts",2
"Pizza, Pasta, Comfort Food",2
"Burgers, American, Sandwiches, Salads",2
"Chinese, Vegetarian, Chicken",2
"Asian, Comfort Food",2
"African, Ethiopian, Vegetarian, Alcohol, Liquor Stores",2
"Desserts, Bakery, French",2
"Breakfast and Brunch, Sandwiches, Desserts",2
"Burgers, Bar Food, American, Family Meals, Group Friendly",2
"Mexican, Latin American, New Mexican, Family Meals, Family Friendly, Group Friendly",2
"Mexican, Latin American, New Mexican, Group Friendly, Alcohol",2
"Black-owned, Mexican, Breakfast and Brunch",2
"European, Modern European, Sandwiches, Allergy Friendly",2
"Healthy, Juice and Smoothies, Breakfast and Brunch",2
"Mexican, Breakfast and Brunch, Chicken",2
"Comfort Food, Caribbean, Cajun, Family Meals",2
"Comfort Food, Burgers, Chicken",2
"Juice and Smoothies, Healthy, Vegetarian Friendly, Healthy, Family Meals",2
"Comfort Food, Cajun, Soul Food",2
"Middle Eastern, Halal, Mediterranean",2
"Mexican, Burritos, Salads",2
"Vietnamese, Noodles, Sandwich, Asian",2
"Spanish, Latin American",2
"Gluten Free, Desserts, Bakery",2
"Black-owned, BBQ, Sandwich",2
"American, BBQ, Southern, Comfort Food",2
"Mexican, Comfort Food, Tex Mex",2
"Desserts, Pastry, Cakes",2
"Salads, Rice-bowls, Healthy",2
"Mexican, Bar Food",2
"Bakery, Desserts, Pastry, Family Meals",2
"Sandwich, Coffee and Tea, Salads, Family Meals, Healthy, Group Friendly",2
"Mediterranean, Middle Eastern, Healthy",2
"Wings, Burgers, American, Family Meals, Chicken",2
"Mexican, Chicken, Tex Mex",2
"Juice and Smoothies, Breakfast and Brunch, Fast Food, Healthy",2
"Black-owned, Mexican, Breakfast and Brunch, Snacks, Family Meals",2
"Chinese, Japanese",2
"Latin American, Mexican, American",2
"African, Ethiopian",2
"Wings, American, Chicken, Burgers, Salads, Sandwiches, Family Friendly, Kids Friendly, Local Specialities",2
"Bakery, Desserts, Black-owned",2
"Alcohol, Liquor Stores, Wine, Beer",2
"Healthy, Juice, Smoothies",2
"Chinese, Family Friendly, Alcohol",2
"Seafood, Cajun, Creole",2
"Italian, Pizza, Salads, Group Friendly, Alcohol",2
"Sandwiches, Burgers, American",2
"Seafood, Fish and Chips, Fish &amp; Seafood",2
"Breakfast &amp; Brunch, American",2
"wings, Comfort Food, Chicken, Family Friendly",2
"Asian Fusion, Noodles, Chinese",2
"Mexican, American, Burgers",2
"Japanese, Sushi, Asian, Alcohol",2
"Breakfast and Brunch, Rice-bowls, Juice and Smoothies",2
"American, Burgers, New American",2
"Seafood, Caribbean",2
"Mexican, Latin American, Alcohol",2
"Liquor Stores, Alcohol, Drinks",2
"American, Bakery, Comfort Food",2
"Black-owned, BBQ, Sandwich, Comfort Food",2
"Southern, Exclusive to Eats",2
"Pizza, Sandwich, Comfort Food",2
"Wings, American, Fast Food, Alcohol",2
"Pizza, American, Italian, Fast Food",2
"Mexican, Latin American, New Mexican, Sandwich",2
"Black-owned, Thai, Asian, Noodles",2
"Desserts, Bakery, Comfort Food",2
"American, Chicken, Fast Food, Family Meals",2
"Chinese, American",2
"Burgers, American, Wings, Allergy Friendly",2
"Seafood, Family Meals, Alcohol",2
"Burgers, American, Sandwiches, Allergy Friendly, Family Meals",2
"Healthy, Salads, Soup, Group Friendly",2
"Mexican, Family Friendly, Tacos, Fast Food",2
"Juice and Smoothies, Healthy, Fast Food, Group Friendly",2
"Japanese, Asian, Sushi, Group Friendly",2
"Asian, Chinese, Alcohol",2
"Asian, Thai, Noodles, Alcohol",2
"Salads, Sandwich, Vegetarian, Healthy",2
"Indian, Himalayan, Nepalese, Family Friendly",2
"Burgers, American, Sandwiches, Family Meals, Family Friendly, Breakfast and Brunch",2
"Vietnamese, Asian, Family Friendly",2
"Fast Food, Tex Mex, Mexican",2
"Asian, Mongolian, Chinese, Vegetarian Friendly",2
"Thai, Asian, Salads, Healthy",2
"Vietnamese, Pho, Sandwich",2
"Donuts, American, Comfort Food, Breakfast and Brunch",2
"Chicken Strips, Salads, Sanwiches, Steak, Healthy, Family Meals",2
"Pizza, Pasta, Comfort Food, Group Friendly",2
"Juice and Smoothies, Salads, Healthy",2
"Chicken, American, Drinks",2
"Black-owned, Desserts",2
"Ramen, Japanese, Comfort Food, Family Friendly",2
"Latin American, Mexican, Vegetarian, Healthy, Family Friendly",2
"Indian, Vegetarian, Asian, Vegetarian Friendly, Pakistani, Indian Curry, Chicken, Halal, Fast Food, Diner",2
"Chinese, Sushi, Asian",2
"American, Comfort Food, Dinner, pasta, pizza, salad, Soup, Family Meals, Group Friendly",2
"Steak, Salads, Family Meals, Burgers, Healthy, American, Sandwiches, Seafood",2
"American, Bar Food, Wings",2
"Indian, Asian, Indian Curry",2
"Mexican, Vegetarian Friendly, Healthy",2
"American, Wings, Family Meals, Family Friendly",2
"Chicken, Kids Friendly",2
"Fast Food, Traditional American, Family Meals",2
"Seafood, Cajun, Family Meals",2
"Poke, Hawaiian",2
"Indian, Mediterranean",2
"European, Modern European, Seafood, Allergy Friendly",2
"Salads, Sandwich, American",2
"Comfort Food, American, Wings, Allergy Friendly",2
"Coffee and Tea, American, Breakfast and Brunch, Juice and Smoothies, Kids Friendly",2
"Chicken Strips, Salads, Sanwiches, Steak, Family Meals, Healthy",2
"Asian Fusion, Asian, Korean, Chinese",2
"Mexican, Fast Food, Fried Chicken, American, Sandwich",2
"American, Sandwich, Hot Dog",2
"Indian, Vegetarian, Healthy, Vegan",2
"Mediterranean, Middle Eastern, Vegetarian Friendly",2
"Mexican, Fried Chicken, Steak, Fast Food, Desserts",2
"Breakfast and Brunch, American, Sandwich, Salads, Steak, Family Meals, Healthy",2
"Sandwiches, American, Healthy, Black-owned",2
"Mediterranean, Halal, Vegetarian",2
"Sandwiches, Salads, American, Healthy",2
"Black-owned, Burgers, American",2
"Latin American, Peruvian",2
"Mediterranean, Halal, Pakistani",2
"Chinese, Seafood",2
"pizza, Italian, Salads",2
"Mediterranean, Salads, Sandwich",2
"Mexican, Latin American, Salads, Family Meals, Healthy",2
"Asian Fusion, Seafood, Noodles",2
"Mexican, Kids Friendly, Salads, Healthy, Family Friendly",2
"American, Burgers, Sandwich, Salads",2
"Vietnamese, Noodles, Chicken",2
"Mexican, Caribbean, Cuban",2
"Burritos, Breakfast and Brunch, Mexican",2
"Asian, Indian, Rice &amp; Curry",2
"Asian Fusion, Sushi, Chinese",2
"Asian, Chinese, Noodles, Family Friendly",2
"Mexican, Chicken, Wings",2
"Sushi, Japanese, Asian, Asian Fusion",2
"Asian, Salads, Healthy, Family Meals",2
"New American, Burgers",2
"Asian Fusion, Asian, Noodles",2
"Soul Food, Seafood, Wings",2
"Chinese, Asian, Noodles, Fast Food, Asian Fusion",2
"Indian, Vegetarian, Asian, Chicken, Healthy",2
"Desserts, Comfort Food, Asian",2
"Comfort Food, Cajun, American",2
"American, Chicken, Fish and Chips, Seafood",2
"Thai, Salads, Noodles, Healthy, Family Friendly",2
"Coffee and Tea, Breakfast and Brunch, Bakery",2
"Japanese, Asian, Tempura",2
"American, Chicken, Salads, Healthy, Family Friendly",2
"pizza, Comfort Food",2
"Indian, Vegan, Vegetarian, Asian, Pakistani, Gluten Free, Indian Curry, Diner",2
"Chicken, Salads, Asian, Chinese, Asian Fusion, Family Friendly, Family Meals",2
"Breakfast and Brunch, Coffee and Tea, Sandwich",2
"American, Pizza, Convenience",2
"Thai, Asian, Vegetarian Friendly, Allergy Friendly",2
"Black-owned, BBQ, American, Burgers, Allergy Friendly",2
"American, Breakfast and Brunch, Desserts, Comfort Food",2
"Black-owned, Everyday Essentials, Convenience, Snacks, Home &amp; Personal Care",2
"Desserts, Chicken, American",2
"Cafe, Breakfast and Brunch, Sandwich",2
"Desserts, Cupcakes, Bakery",2
"Black-owned, Soul Food, Comfort Food, Southern",2
"Bakery, Cafe, Salads, Pizza",2
"American, Bar Food, Exclusive to Eats",2
"Juice and Smoothies, Healthy, Vegan",2
"Healthy, Breakfast and Brunch, Comfort Food",2
"Sandwich, Breakfast and Brunch, American, Salads, Steak, Family Meals, Healthy",2
"American, Salads, Comfort Food, Healthy",2
"Black-owned, Steak, American, Fast Food",2
"Vegan, Pizza, Italian",2
"Coffee &amp; Tea, Comfort Food, Cafe",2
"Breakfast and Brunch, French",2
Pakistani,2
"Mexican, Drinks, Tacos",2
"Pizza, Wings, Sandwiches",2
"Bar Food, American, Wings, Chicken, Burgers, Alcohol",2
"Mexican, Latin American, New Mexican, Chicken, Salads, Healthy",2
"Burgers, Bar Food, American, Fast Food, Family Meals",2
"Juice and Smoothies, Healthy, Coffee and Tea",2
"Sandwiches, Deli, Breakfast and Brunch",2
"Asian, Asian Fusion, Japanese, Noodles, Bubble Tea",2
"Sandwich, Burgers, American, Chicken, Breakfast and Brunch",2
"wings, American, Sandwich, Family Friendly",2
"Mexican, Vegetarian Friendly, Salads, Family Meals, Kids Friendly, New Mexican, Latin American, Healthy",2
"Traditional American, Sandwich",2
"Pizza, American, Breakfast and Brunch",2
"Mexican, New Mexican, Kids Friendly",2
"Seafood, Comfort Food, Cajun",2
"Burgers, American, Sandwiches, Pizza, Desserts",2
"Wings, Asian, Asian Fusion, Chicken",2
"Indian, Chicken, Seafood",2
Noodles,2
"Comfort Food, American, Seafood",2
"Mexican, Desserts, Salads, Healthy",2
"Breakfast and Brunch, American, Comfort Food, Alcohol",2
"Wings, Sandwich, American, Chicken, Alcohol",2
"Burgers, Sandwiches, Tacos",2
"American, Comfort Food, Traditional American, Family Meals",2
"pizza, Wings, Salads",2
"Seafood, American, Southern, Cajun, Comfort Food",2
"Coffee and Tea, American, Breakfast and Brunch, Drinks",2
"Mexican, Tex Mex, Exclusive to Eats",2
"Mexican, Breakfast and Brunch, Family Friendly, Exclusive to Eats",2
"Asian Fusion, Japanese, Asian",2
"Sandwich, Italian, Fast Food, Healthy, Salads",2
"Lebanese, Mediterranean",2
"BBQ, Bar Food, American, Chicken, Burgers",2
"Sandwiches, American, Pizza, Healthy",2
"American, Southern, BBQ",2
"American, Wings, BBQ, Vegetarian, Vegan",2
"Wings, Bar Food, American, Chicken, Burgers, Alcohol",2
"Sushi, Rolls, Salads",2
"Black-owned, African, Comfort Food, Steak",2
"Halal, Pakistani, Indian",2
"Bubble Tea, Coffee and Tea, Desserts",2
"African, West African",2
"Mexican, Burritos, Tacos, Quesadillas, Exclusive to Eats",2
"Burritos, Breakfast and Brunch, Alcohol",2
"New American, Breakfast and Brunch, Burgers, Chicken, Comfort Food, American, Kids Friendly, Fried Chicken, Family Friendly, Drinks, Sandwich, Salads, Affordable Meals, Family Meals, Desserts",2
"BBQ, Sandwich, Breakfast and Brunch",2
"Pizza, Italian, Alcohol",2
"Middle Eastern, Halal",2
"Juice and Smoothies, American, Healthy",2
"Juice and Smoothies, Bubble Tea",2
"Chinese, Seafood, Asian",2
"American, Sandwiches, Snacks",2
"Coffee and Tea, American, Breakfast and Brunch, Alcohol",2
"American, Sandwiches, Wings, Alcohol",2
"Traditional American, BBQ, Family Meals",2
"Juice and Smoothies, Desserts, Ice Cream + Frozen Yogurt",2
"Breakfast and Brunch, American, Dinner, Bakery, Desserts",2
"Wings, American, Fast Food, Family Friendly",2
"American, Breakfast &amp; Brunch, Comfort Food, Family Meals, Fried Chicken, Sandwich, Family Friendly",2
"Breakfast and Brunch, Family Meals, Sandwich, Salads, Pasta, Cafe, Group Friendly",2
"Bubble Tea, Juice and Smoothies, Desserts",2
"Sandwich, Burgers, American",2
"Sushi, Asian, Japanese, Family Friendly, Allergy Friendly",2
"Sandwich, American, Burgers, Group Friendly",2
"Japanese, Sushi, Exclusive to Eats",2
"Fast Food, Breakfast and Brunch, Traditional American, Family Meals, Family Friendly",2
"Asian Fusion, Noodles, Fast Food, Desserts",2
"Asian, Noodles, Chinese",2
"Healthy, Pasta, American, Italian, Comfort Food, Noodles, Family Meals, Group Friendly",2
"Asian Fusion, Asian, Chinese, Family Friendly",2
"Italian, Comfort Food, Pizza",2
"Coffee and Tea, Breakfast and Brunch, Sandwich, Exclusive to Eats",2
"Mediterranean, Kids Friendly, Sandwich",2
"Comfort Food, American, Burgers, Allergy Friendly",2
"Coffee and Tea, Bubble Tea, Desserts",2
"Comfort Food, American, Mexican",2
"Mexican, Latin American, New Mexican, Comfort Food, Everyday Essentials, Convenience, Grocery, Snacks, Home &amp; Personal Care",2
"Deli, Sandwich, Salads",2
"Chinese, Vietnamese",2
"Mexican, Kids Friendly, Breakfast and Brunch",2
"Pizza, American, Italian, Wings, Sandwich",2
"Juice and Smoothies, Kids Friendly",2
"Wings, Sandwich, American, Alcohol",2
"American, Family Meals, Seafood, Fish and Chips, Chicken, Family Friendly",2
"Black-owned, BBQ, American, Burgers, Family Meals",2
"Convenience, Everyday Essentials, Alcohol",2
"Korean, Family Friendly",2
"Juice and Smoothies, Bubble Tea, Coffee and Tea",2
"Pizza, Sandwich, Italian",2
"New American, American, Italian, Pizza, Vegetarian Friendly, Exclusive to Eats",2
"Korean, Family Friendly, Exclusive to Eats",2
"Asian, Asian Fusion, Seafood",2
"Fast Food, Bakery, Desserts",2
"Everyday Essentials, Grocery, Convenience, Snacks, Home &amp; Personal Care",2
"Seafood, Chicken, Wings",2
"Cafe, Sandwich",2
"Italian, pizza, Desserts",2
"Burgers, American, Sandwiches, Chicken, Comfort Food, Family Meals",2
"Japanese, Sushi, Ramen",2
"Seafood, American, Southern, Sandwich",2
"Asian, Exclusive to Eats",2
"Comfort Food, American, Wings, Exclusive to Eats",2
"Sandwich, Exclusive to Eats",2
